Conf,CNo.,ION,CION,SOL,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13
424, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
424, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
424, 5, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
424, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
424, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
424, 8, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
424, 9, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
424, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 0, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0
425, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 8, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
425, 9, 12, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0
425, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
425, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
426, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 8, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
426, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
426, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
426, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
427, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
427, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
427, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
427, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
428, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
428, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
428, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
428, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
428, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
428, 5, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
428, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
428, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
428, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
428, 9, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
428, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
429, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
429, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
429, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
429, 3, 216, 0, 0, 0, 216, 0, 2, 0, 0, 0, 0, 0, 0, 0
429, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
429, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
429, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
429, 7, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
429, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
429, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
429, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
430, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
430, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
430, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
430, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
430, 4, 216, 0, 0, 0, 216, 0, 2, 0, 0, 0, 0, 0, 0, 0
430, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
430, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
430, 7, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
430, 8, 12, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0
430, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
430, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
431, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
431, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
431, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
431, 3, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
431, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
431, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
431, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
431, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
431, 8, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
431, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
431, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 0, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
432, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
432, 9, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
432, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
432, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
433, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 8, 12, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0
433, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
433, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
433, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
434, 0, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
434, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
434, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
434, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
434, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
434, 5, 108, 0, 0, 0, 108, 0, 2, 0, 0, 0, 0, 0, 0, 0
434, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
434, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
434, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
434, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
434, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
434, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
435, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
435, 1, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
435, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
435, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
435, 4, 108, 0, 0, 0, 108, 0, 2, 0, 0, 0, 0, 0, 0, 0
435, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
435, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
435, 7, 12, 0, 0, 0, 2, 0, 3, 0, 1, 0, 0, 0, 0, 0
435, 8, 12, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0
435, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
435, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
436, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
436, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
436, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
436, 3, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
436, 4, 216, 0, 0, 0, 216, 2, 1, 0, 0, 0, 0, 0, 0, 0
436, 5, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
436, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
436, 7, 12, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0
436, 8, 12, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0
436, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
436, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
437, 0, 12, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0
437, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
437, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
437, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
437, 4, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
437, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
437, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
437, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
437, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
437, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
437, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
437, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
438, 0, 12, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0
438, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
438, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
438, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
438, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
438, 5, 108, 0, 0, 0, 108, 0, 2, 0, 0, 0, 0, 0, 0, 0
438, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
438, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
438, 8, 12, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0
438, 9, 12, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0
438, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
438, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
439, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 8, 12, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0
439, 9, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
439, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
439, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
440, 0, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
440, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
440, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
440, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
440, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
440, 5, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
440, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
440, 7, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
440, 8, 12, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0
440, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
440, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
441, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
441, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
441, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
441, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
441, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
441, 5, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
441, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
441, 7, 12, 0, 0, 0, 2, 0, 4, 0, 1, 0, 0, 0, 0, 0
441, 8, 12, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0
441, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
441, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
442, 0, 12, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0
442, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
442, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
442, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
442, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
442, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
442, 6, 24, 0, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0
442, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
442, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
442, 9, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
442, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
443, 0, 24, 0, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0
443, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
443, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
443, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
443, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
443, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
443, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
443, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
443, 8, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
443, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
443, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 0, 12, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0
444, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 8, 12, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0
444, 9, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
444, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
444, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
445, 0, 12, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0
445, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
445, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
445, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
445, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
445, 5, 108, 0, 0, 0, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0
445, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
445, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
445, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
445, 9, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
445, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
445, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
446, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
446, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
446, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
446, 3, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
446, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
446, 5, 120, 0, 0, 0, 114, 0, 2, 0, 0, 0, 0, 0, 0, 0
446, 6, 24, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0
446, 7, 12, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 0
446, 8, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
447, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
447, 9, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
447, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
447, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
448, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 8, 12, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 0, 0
448, 9, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
448, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
448, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 0, 12, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0
449, 1, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 2, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 3, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 4, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 5, 108, 0, 0, 0, 108, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 6, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 7, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 8, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
449, 9, 12, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0
449, 10, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
449, 11, 12, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0
450, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0
